customer_id,stock_code,similarity_score,rank,match_reason
12425,22197,0.778903,2,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.058318}"
12425,20754,0.769939,3,"{""co_purchased_with"": ""20751"", ""source"": ""동시구매"", ""segment_support"": 0.019892}"
12426,20750,0.754076,1,"{""co_purchased_with"": ""22326"", ""source"": ""동시구매"", ""segment_support"": 0.077243}"
12426,21218,0.73423,2,"{""co_purchased_with"": ""22073"", ""source"": ""동시구매"", ""segment_support"": 0.053987}"
12426,22348,0.721439,3,"{""co_purchased_with"": ""21533"", ""source"": ""동시구매"", ""segment_support"": 0.062292}"
12427,22139,0.839575,1,"{""co_purchased_with"": ""22367"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12427,23192,0.798754,2,"{""co_purchased_with"": ""23084"", ""source"": ""동시구매"", ""segment_support"": 0.0217}"
12427,22551,0.798613,3,"{""co_purchased_with"": ""23389"", ""source"": ""동시구매"", ""segment_support"": 0.056962}"
12428,21843,0.765408,1,"{""co_purchased_with"": ""21533"", ""source"": ""동시구매"", ""segment_support"": 0.212168}"
12428,22487,0.764947,2,"{""co_purchased_with"": ""22507"", ""source"": ""동시구매"", ""segment_support"": 0.205148}"
12428,22907,0.742674,3,"{""co_purchased_with"": ""22989"", ""source"": ""동시구매"", ""segment_support"": 0.173947}"
12429,22139,0.800007,1,"{""co_purchased_with"": ""22619"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
12429,22197,0.788554,2,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.195008}"
12429,21770,0.782867,3,"{""co_purchased_with"": ""22413"", ""source"": ""동시구매"", ""segment_support"": 0.159126}"
12430,22139,0.823238,1,"{""co_purchased_with"": ""22622"", ""source"": ""동시구매"", ""segment_support"": 0.089286}"
12430,22138,0.803206,2,"{""co_purchased_with"": ""84380"", ""source"": ""동시구매"", ""segment_support"": 0.142857}"
12430,21915,0.797347,3,"{""co_purchased_with"": ""22622"", ""source"": ""동시구매"", ""segment_support"": 0.035714}"
12431,22139,0.786301,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
12431,20914,0.786114,2,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.216849}"
12431,22197,0.762862,3,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.195008}"
12432,22139,0.801328,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12432,22090,0.762907,2,"{""co_purchased_with"": ""47590B"", ""source"": ""동시구매"", ""segment_support"": 0.04792}"
12432,47566,0.751979,3,"{""co_purchased_with"": ""47590B"", ""source"": ""동시구매"", ""segment_support"": 0.077758}"
12433,22993,0.776225,1,"{""co_purchased_with"": ""22961"", ""source"": ""동시구매"", ""segment_support"": 0.199688}"
12433,22139,0.765482,2,"{""co_purchased_with"": ""21889"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
12433,85123A,0.764745,3,"{""co_purchased_with"": ""21733"", ""source"": ""동시구매"", ""segment_support"": 0.420437}"
12434,47566,0.812895,1,"{""co_purchased_with"": ""23298"", ""source"": ""동시구매"", ""segment_support"": 0.077758}"
12434,22139,0.777897,2,"{""co_purchased_with"": ""20749"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12434,22558,0.770084,3,"{""co_purchased_with"": ""23298"", ""source"": ""동시구매"", ""segment_support"": 0.042043}"
12435,22139,0.78351,1,"{""co_purchased_with"": ""21914"", ""source"": ""동시구매"", ""segment_support"": 0.208511}"
12435,22629,0.781234,2,"{""co_purchased_with"": ""22630"", ""source"": ""동시구매"", ""segment_support"": 0.100709}"
12435,22752,0.773891,3,"{""co_purchased_with"": ""22755"", ""source"": ""동시구매"", ""segment_support"": 0.070922}"
12436,23307,0.900705,1,"{""co_purchased_with"": ""23308"", ""source"": ""동시구매"", ""segment_support"": 0.028933}"
12436,21212,0.898571,2,"{""co_purchased_with"": ""84992"", ""source"": ""동시구매"", ""segment_support"": 0.100814}"
12436,22993,0.883761,3,"{""co_purchased_with"": ""22720"", ""source"": ""동시구매"", ""segment_support"": 0.030741}"
12437,22418,0.767775,1,"{""co_purchased_with"": ""84077"", ""source"": ""동시구매"", ""segment_support"": 0.126365}"
12437,22367,0.753036,2,"{""co_purchased_with"": ""22417"", ""source"": ""동시구매"", ""segment_support"": 0.211388}"
12437,22617,0.742916,3,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.202028}"
12438,23192,0.810863,1,"{""co_purchased_with"": ""23241"", ""source"": ""동시구매"", ""segment_support"": 0.029018}"
12438,22328,0.808459,2,"{""co_purchased_with"": ""22326"", ""source"": ""동시구매"", ""segment_support"": 0.029018}"
12438,22561,0.801097,3,"{""co_purchased_with"": ""22560"", ""source"": ""동시구매"", ""segment_support"": 0.0625}"
12439,21114,0.772854,1,"{""co_purchased_with"": ""21390"", ""source"": ""동시구매"", ""segment_support"": 0.069767}"
12439,84884A,0.764444,2,"{""co_purchased_with"": ""21390"", ""source"": ""동시구매"", ""segment_support"": 0.046512}"
12439,21407,0.762272,3,"{""co_purchased_with"": ""21837"", ""source"": ""동시구매"", ""segment_support"": 0.037375}"
12440,22329,0.718897,1,"{""co_purchased_with"": ""22352"", ""source"": ""동시구매"", ""segment_support"": 0.034053}"
12440,22328,0.711898,2,"{""co_purchased_with"": ""22352"", ""source"": ""동시구매"", ""segment_support"": 0.039867}"
12440,21094,0.707863,3,"{""co_purchased_with"": ""21238"", ""source"": ""동시구매"", ""segment_support"": 0.039867}"
12441,22959,0.777805,1,"{""co_purchased_with"": ""22910"", ""source"": ""동시구매"", ""segment_support"": 0.02396}"
12441,22734,0.771815,2,"{""co_purchased_with"": ""22910"", ""source"": ""동시구매"", ""segment_support"": 0.040235}"
12441,22585,0.747975,3,"{""co_purchased_with"": ""22086"", ""source"": ""동시구매"", ""segment_support"": 0.055154}"
12442,21080,0.841005,1,"{""co_purchased_with"": ""21094"", ""source"": ""동시구매"", ""segment_support"": 0.040179}"
12442,21212,0.812735,2,"{""co_purchased_with"": ""21121"", ""source"": ""동시구매"", ""segment_support"": 0.080357}"
12442,22083,0.805001,3,"{""co_purchased_with"": ""22090"", ""source"": ""동시구매"", ""segment_support"": 0.044643}"
12443,37503,0.756528,1,"{""co_purchased_with"": ""72756"", ""source"": ""동시구매"", ""segment_support"": 0.009946}"
12443,22064,0.712331,2,"{""co_purchased_with"": ""21232"", ""source"": ""동시구매"", ""segment_support"": 0.011754}"
12443,22198,0.712301,3,"{""co_purchased_with"": ""85216"", ""source"": ""동시구매"", ""segment_support"": 0.014919}"
12444,22487,0.839051,1,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.205148}"
12444,21754,0.810389,2,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.230109}"
12444,22456,0.789026,3,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.139626}"
12445,22139,0.798809,1,"{""co_purchased_with"": ""22619"", ""source"": ""동시구매"", ""segment_support"": 0.089286}"
12445,21914,0.755165,2,"{""co_purchased_with"": ""22619"", ""source"": ""동시구매"", ""segment_support"": 0.058036}"
12445,21891,0.747728,3,"{""co_purchased_with"": ""22620"", ""source"": ""동시구매"", ""segment_support"": 0.049107}"
12446,20914,0.826285,1,"{""co_purchased_with"": ""22666"", ""source"": ""동시구매"", ""segment_support"": 0.044643}"
12446,22197,0.818013,2,"{""co_purchased_with"": ""22666"", ""source"": ""동시구매"", ""segment_support"": 0.073661}"
12446,20728,0.816568,3,"{""co_purchased_with"": ""22384"", ""source"": ""동시구매"", ""segment_support"": 0.03125}"
12447,84997B,0.812881,1,"{""co_purchased_with"": ""21238"", ""source"": ""동시구매"", ""segment_support"": 0.03481}"
12447,22352,0.804501,2,"{""co_purchased_with"": ""22328"", ""source"": ""동시구매"", ""segment_support"": 0.020796}"
12447,22329,0.803101,3,"{""co_purchased_with"": ""22628"", ""source"": ""동시구매"", ""segment_support"": 0.017179}"
12448,22558,0.813362,1,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.044643}"
12448,20914,0.790158,2,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.044643}"
12448,22139,0.773756,3,"{""co_purchased_with"": ""22367"", ""source"": ""동시구매"", ""segment_support"": 0.089286}"
12449,22139,0.831232,1,"{""co_purchased_with"": ""21914"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
12449,22467,0.797438,2,"{""co_purchased_with"": ""22726"", ""source"": ""동시구매"", ""segment_support"": 0.153666}"
12449,22556,0.786174,3,"{""co_purchased_with"": ""22555"", ""source"": ""동시구매"", ""segment_support"": 0.216849}"
12450,20914,0.827006,1,"{""co_purchased_with"": ""22667"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
12450,22139,0.808586,2,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.208511}"
12450,22558,0.79122,3,"{""co_purchased_with"": ""22666"", ""source"": ""동시구매"", ""segment_support"": 0.116312}"
12451,22328,0.793099,1,"{""co_purchased_with"": ""22326"", ""source"": ""동시구매"", ""segment_support"": 0.174727}"
12451,21559,0.766884,2,"{""co_purchased_with"": ""22352"", ""source"": ""동시구매"", ""segment_support"": 0.161466}"
12451,21452,0.75487,3,"{""co_purchased_with"": ""22637"", ""source"": ""동시구매"", ""segment_support"": 0.085803}"
12452,22139,0.857547,1,"{""co_purchased_with"": ""22623"", ""source"": ""동시구매"", ""segment_support"": 0.089286}"
12452,21914,0.850981,2,"{""co_purchased_with"": ""23084"", ""source"": ""동시구매"", ""segment_support"": 0.058036}"
12452,22556,0.834465,3,"{""co_purchased_with"": ""22555"", ""source"": ""동시구매"", ""segment_support"": 0.064732}"
12453,20749,0.787537,1,"{""co_purchased_with"": ""22139"", ""source"": ""동시구매"", ""segment_support"": 0.047016}"
12453,20750,0.779531,2,"{""co_purchased_with"": ""21578"", ""source"": ""동시구매"", ""segment_support"": 0.041591}"
12453,22326,0.777183,3,"{""co_purchased_with"": ""22629"", ""source"": ""동시구매"", ""segment_support"": 0.035714}"
12454,85123A,0.82089,1,"{""co_purchased_with"": ""82482"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
12454,82484,0.807198,2,"{""co_purchased_with"": ""82486"", ""source"": ""동시구매"", ""segment_support"": 0.033906}"
12454,22189,0.802861,3,"{""co_purchased_with"": ""22173"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
12455,72760B,0.750736,1,"{""co_purchased_with"": ""84880"", ""source"": ""동시구매"", ""segment_support"": 0.059574}"
12455,22487,0.744121,2,"{""co_purchased_with"": ""22171"", ""source"": ""동시구매"", ""segment_support"": 0.131915}"
12455,84520B,0.737865,3,"{""co_purchased_with"": ""47568"", ""source"": ""동시구매"", ""segment_support"": 0.075177}"
12456,22139,0.824963,1,"{""co_purchased_with"": ""22619"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12456,22487,0.804382,2,"{""co_purchased_with"": ""22427"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
12456,23298,0.801729,3,"{""co_purchased_with"": ""23245"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
12457,22326,0.837813,1,"{""co_purchased_with"": ""22629"", ""source"": ""동시구매"", ""segment_support"": 0.08227}"
12457,22328,0.828715,2,"{""co_purchased_with"": ""22629"", ""source"": ""동시구매"", ""segment_support"": 0.073759}"
12457,21731,0.821722,3,"{""co_purchased_with"": ""22556"", ""source"": ""동시구매"", ""segment_support"": 0.076596}"
12458,21452,0.800685,1,"{""co_purchased_with"": ""22505"", ""source"": ""동시구매"", ""segment_support"": 0.017179}"
12458,84997B,0.787469,2,"{""co_purchased_with"": ""84997A"", ""source"": ""동시구매"", ""segment_support"": 0.03481}"
12458,20750,0.781267,3,"{""co_purchased_with"": ""20749"", ""source"": ""동시구매"", ""segment_support"": 0.041591}"
12459,21210,0.817291,1,"{""co_purchased_with"": ""84987"", ""source"": ""동시구매"", ""segment_support"": 0.042495}"
12459,21977,0.777562,2,"{""co_purchased_with"": ""84987"", ""source"": ""동시구매"", ""segment_support"": 0.068716}"
12459,21212,0.76139,3,"{""co_purchased_with"": ""84987"", ""source"": ""동시구매"", ""segment_support"": 0.100814}"
12460,22139,0.802374,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12460,22636,0.793067,2,"{""co_purchased_with"": ""22635"", ""source"": ""동시구매"", ""segment_support"": 0.023056}"
12460,22631,0.791803,3,"{""co_purchased_with"": ""22629"", ""source"": ""동시구매"", ""segment_support"": 0.022604}"
12461,22487,0.771189,1,"{""co_purchased_with"": ""84879"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
12461,22139,0.751353,2,"{""co_purchased_with"": ""22617"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12461,22505,0.73697,3,"{""co_purchased_with"": ""22752"", ""source"": ""동시구매"", ""segment_support"": 0.02396}"
12462,21843,0.764851,1,"{""co_purchased_with"": ""21217"", ""source"": ""동시구매"", ""segment_support"": 0.022321}"
12462,22644,0.764736,2,"{""co_purchased_with"": ""22645"", ""source"": ""동시구매"", ""segment_support"": 0.033482}"
12462,22055,0.763308,3,"{""co_purchased_with"": ""22061"", ""source"": ""동시구매"", ""segment_support"": 0.015625}"
12463,22139,0.817565,1,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12463,23192,0.781325,2,"{""co_purchased_with"": ""23190"", ""source"": ""동시구매"", ""segment_support"": 0.0217}"
12463,23209,0.777641,3,"{""co_purchased_with"": ""23203"", ""source"": ""동시구매"", ""segment_support"": 0.029837}"
12464,22627,0.909718,1,"{""co_purchased_with"": ""22625"", ""source"": ""동시구매"", ""segment_support"": 0.073759}"
12464,22626,0.867303,2,"{""co_purchased_with"": ""22625"", ""source"": ""동시구매"", ""segment_support"": 0.042553}"
12464,22840,0.819165,3,"{""co_purchased_with"": ""22847"", ""source"": ""동시구매"", ""segment_support"": 0.053901}"
12465,20914,0.818181,1,"{""co_purchased_with"": ""22667"", ""source"": ""동시구매"", ""segment_support"": 0.044643}"
12465,22197,0.804538,2,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.073661}"
12465,22138,0.799867,3,"{""co_purchased_with"": ""22139"", ""source"": ""동시구매"", ""segment_support"": 0.142857}"
12467,22910,0.884114,1,"{""co_purchased_with"": ""22909"", ""source"": ""동시구매"", ""segment_support"": 0.052441}"
12467,22734,0.856743,2,"{""co_purchased_with"": ""22909"", ""source"": ""동시구매"", ""segment_support"": 0.040235}"
12467,22818,0.838076,3,"{""co_purchased_with"": ""22959"", ""source"": ""동시구매"", ""segment_support"": 0.026221}"
12468,21731,0.801119,1,"{""co_purchased_with"": ""22326"", ""source"": ""동시구매"", ""segment_support"": 0.076596}"
12468,21559,0.765008,2,"{""co_purchased_with"": ""22352"", ""source"": ""동시구매"", ""segment_support"": 0.087943}"
12468,22631,0.763018,3,"{""co_purchased_with"": ""22328"", ""source"": ""동시구매"", ""segment_support"": 0.04539}"
12469,84520B,0.748655,1,"{""co_purchased_with"": ""47568"", ""source"": ""동시구매"", ""segment_support"": 0.062292}"
12469,20658,0.743513,2,"{""co_purchased_with"": ""20654"", ""source"": ""동시구매"", ""segment_support"": 0.022425}"
12469,22445,0.730947,3,"{""co_purchased_with"": ""22320"", ""source"": ""동시구매"", ""segment_support"": 0.019934}"
12470,47568,0.754946,1,"{""co_purchased_with"": ""85042"", ""source"": ""동시구매"", ""segment_support"": 0.006781}"
12470,84971S,0.745764,2,"{""co_purchased_with"": ""84836"", ""source"": ""동시구매"", ""segment_support"": 0.008137}"
12470,22528,0.745236,3,"{""co_purchased_with"": ""84763"", ""source"": ""동시구매"", ""segment_support"": 0.009946}"
12471,22197,0.793592,1,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.195008}"
12471,22558,0.780244,2,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.195788}"
12471,84375,0.774126,3,"{""co_purchased_with"": ""22964"", ""source"": ""동시구매"", ""segment_support"": 0.170827}"
12472,22139,0.799543,1,"{""co_purchased_with"": ""22621"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
12472,21452,0.776678,2,"{""co_purchased_with"": ""22466"", ""source"": ""동시구매"", ""segment_support"": 0.085803}"
12472,22138,0.736335,3,"{""co_purchased_with"": ""22621"", ""source"": ""동시구매"", ""segment_support"": 0.342434}"
