customer_id,segment,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rationale,analyzed_at,created_at
12413,일반고객,66,4,871.45,3,3,3,333,"마지막 구매 후 66일이 지났고, 총 구매 횟수는 4회, 총 구매금액은 £871.45입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12414,이탈위험 고객,217,4,532.41,2,3,2,232,"마지막 구매 후 217일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 4회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £532.41이며, 최근성 점수 2점, 구매빈도 점수 3점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12415,우수고객,24,24,144033.37,4,5,5,455,"마지막 구매 후 24일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 24회, 총 구매금액은 £144,033.37입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12416,일반고객,656,1,202.56,1,1,1,111,"마지막 구매 후 656일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £202.56입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12417,우수고객,3,20,5998.41,5,5,5,555,"마지막 구매 후 3일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 20회, 총 구매금액은 £5,998.41입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12418,일반고객,112,4,2021.2,3,3,4,334,"마지막 구매 후 112일이 지났고, 총 구매 횟수는 4회, 총 구매금액은 £2,021.20입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12419,이탈위험 고객,385,2,391.01,2,2,2,222,"마지막 구매 후 385일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £391.01이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12420,일반고객,63,1,600.39,3,1,2,312,"마지막 구매 후 63일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £600.39입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12421,충성고객,15,6,874.6,5,4,3,543,"마지막 구매 후 15일이 지났고, 총 구매 횟수는 6회로 반복 구매 성향이 강합니다. 총 구매금액은 £874.60이며, 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12422,충성고객,95,12,3639.35,3,5,5,355,"마지막 구매 후 95일이 지났고, 총 구매 횟수는 12회로 반복 구매 성향이 강합니다. 총 구매금액은 £3,639.35이며, 최근성 점수 3점, 구매빈도 점수 5점, 구매금액 점수 5점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12423,우수고객,0,10,2301.39,5,5,4,554,"마지막 구매 후 0일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 10회, 총 구매금액은 £2,301.39입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12424,일반고객,162,4,3340.0299999999997,3,3,5,335,"마지막 구매 후 162일이 지났고, 총 구매 횟수는 4회, 총 구매금액은 £3,340.03입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 5점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12425,일반고객,78,2,1741.41,3,2,4,324,"마지막 구매 후 78일이 지났고, 총 구매 횟수는 2회, 총 구매금액은 £1,741.41입니다. 최근성 점수 3점, 구매빈도 점수 2점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12426,이탈위험 고객,194,2,1201.21,2,2,4,224,"마지막 구매 후 194일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,201.21이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12427,일반고객,21,3,699.8000000000001,4,3,3,433,"마지막 구매 후 21일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £699.80입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12428,우수고객,25,8,6405.26,4,4,5,445,"마지막 구매 후 25일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 8회, 총 구매금액은 £6,405.26입니다. 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12429,우수고객,9,8,5842.41,5,4,5,545,"마지막 구매 후 9일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 8회, 총 구매금액은 £5,842.41입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12430,신규고객,43,1,216.4,4,1,1,411,"마지막 구매 후 43일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £216.40이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12431,우수고객,35,25,10102.220000000001,4,5,5,455,"마지막 구매 후 35일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 25회, 총 구매금액은 £10,102.22입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12432,일반고객,42,4,4359.32,4,3,5,435,"마지막 구매 후 42일이 지났고, 총 구매 횟수는 4회, 총 구매금액은 £4,359.32입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 5점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12433,우수고객,0,10,16794.14,5,5,5,555,"마지막 구매 후 0일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 10회, 총 구매금액은 £16,794.14입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12434,일반고객,84,3,1103.43,3,3,3,333,"마지막 구매 후 84일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,103.43입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12435,충성고객,79,6,13925.93,3,4,5,345,"마지막 구매 후 79일이 지났고, 총 구매 횟수는 6회로 반복 구매 성향이 강합니다. 총 구매금액은 £13,925.93이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 5점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12436,일반고객,99,1,429.01,3,1,2,312,"마지막 구매 후 99일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £429.01입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12437,우수고객,1,38,11282.4,5,5,5,555,"마지막 구매 후 1일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 38회, 총 구매금액은 £11,282.40입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12438,신규고객,14,2,2466.85,5,2,4,524,"마지막 구매 후 14일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £2,466.85이고, 최근성 점수 5점, 구매빈도 점수 2점, 구매금액 점수 4점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12439,이탈위험 고객,682,2,1142.88,1,2,3,123,"마지막 구매 후 682일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,142.88이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12440,이탈위험 고객,462,2,739.2,1,2,3,123,"마지막 구매 후 462일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £739.20이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12441,일반고객,366,1,155.55,2,1,1,211,"마지막 구매 후 366일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £155.55입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12442,신규고객,3,1,144.06,5,1,1,511,"마지막 구매 후 3일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £144.06이고, 최근성 점수 5점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12443,일반고객,732,1,365.31,1,1,2,112,"마지막 구매 후 732일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £365.31입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12444,우수고객,21,5,4085.46,4,4,5,445,"마지막 구매 후 21일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 5회, 총 구매금액은 £4,085.46입니다. 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12445,신규고객,22,2,378.98,4,2,2,422,"마지막 구매 후 22일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £378.98이고, 최근성 점수 4점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12446,신규고객,57,1,1002.3100000000001,4,1,3,413,"마지막 구매 후 57일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £1,002.31이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 3점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12447,일반고객,243,1,431.49,2,1,2,212,"마지막 구매 후 243일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £431.49입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12448,신규고객,44,1,365.45,4,1,2,412,"마지막 구매 후 44일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £365.45이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12449,우수고객,22,5,4274.89,4,4,5,445,"마지막 구매 후 22일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 5회, 총 구매금액은 £4,274.89입니다. 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12450,충성고객,156,5,688.2,3,4,3,343,"마지막 구매 후 156일이 지났고, 총 구매 횟수는 5회로 반복 구매 성향이 강합니다. 총 구매금액은 £688.20이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12451,우수고객,10,8,12629.88,5,4,5,545,"마지막 구매 후 10일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 8회, 총 구매금액은 £12,629.88입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12452,신규고객,16,1,348.57,5,1,2,512,"마지막 구매 후 16일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £348.57이고, 최근성 점수 5점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
